# Best fit model.
# chi^2=2.110000e+01.
# z_eff=0.912477.
# Parameters:   1.3924e+00   1.0245e+00  -1.1449e-01  -2.7454e+00   5.2156e+00   1.0115e+00
#         ell        C_l_a        C_l_x
   5.4600e+02   3.9328e-06   5.3113e-08
   5.4700e+02   3.9297e-06   5.2988e-08
   5.4800e+02   3.9265e-06   5.2865e-08
   5.4900e+02   3.9233e-06   5.2741e-08
   5.5000e+02   3.9202e-06   5.2619e-08
   5.5100e+02   3.9171e-06   5.2496e-08
   5.5200e+02   3.9139e-06   5.2375e-08
   5.5300e+02   3.9108e-06   5.2254e-08
   5.5400e+02   3.9077e-06   5.2133e-08
   5.5500e+02   3.9046e-06   5.2013e-08
   5.5600e+02   3.9015e-06   5.1893e-08
   5.5700e+02   3.8984e-06   5.1774e-08
   5.5800e+02   3.8953e-06   5.1655e-08
   5.5900e+02   3.8922e-06   5.1537e-08
   5.6000e+02   3.8892e-06   5.1419e-08
   5.6100e+02   3.8861e-06   5.1302e-08
   5.6200e+02   3.8831e-06   5.1186e-08
   5.6300e+02   3.8800e-06   5.1069e-08
   5.6400e+02   3.8770e-06   5.0953e-08
   5.6500e+02   3.8740e-06   5.0838e-08
   5.6600e+02   3.8710e-06   5.0723e-08
   5.6700e+02   3.8680e-06   5.0609e-08
   5.6800e+02   3.8650e-06   5.0495e-08
   5.6900e+02   3.8620e-06   5.0381e-08
   5.7000e+02   3.8590e-06   5.0268e-08
   5.7100e+02   3.8560e-06   5.0156e-08
   5.7200e+02   3.8531e-06   5.0043e-08
   5.7300e+02   3.8501e-06   4.9931e-08
   5.7400e+02   3.8472e-06   4.9820e-08
   5.7500e+02   3.8443e-06   4.9709e-08
   5.7600e+02   3.8413e-06   4.9599e-08
   5.7700e+02   3.8384e-06   4.9488e-08
   5.7800e+02   3.8355e-06   4.9379e-08
   5.7900e+02   3.8326e-06   4.9269e-08
   5.8000e+02   3.8297e-06   4.9160e-08
   5.8100e+02   3.8269e-06   4.9052e-08
   5.8200e+02   3.8240e-06   4.8944e-08
   5.8300e+02   3.8212e-06   4.8836e-08
   5.8400e+02   3.8183e-06   4.8728e-08
   5.8500e+02   3.8155e-06   4.8621e-08
   5.8600e+02   3.8126e-06   4.8515e-08
   5.8700e+02   3.8098e-06   4.8409e-08
   5.8800e+02   3.8070e-06   4.8303e-08
   5.8900e+02   3.8042e-06   4.8197e-08
   5.9000e+02   3.8014e-06   4.8092e-08
   5.9100e+02   3.7987e-06   4.7988e-08
   5.9200e+02   3.7959e-06   4.7883e-08
   5.9300e+02   3.7932e-06   4.7780e-08
   5.9400e+02   3.7904e-06   4.7676e-08
   5.9500e+02   3.7877e-06   4.7573e-08
   5.9600e+02   3.7850e-06   4.7471e-08
   5.9700e+02   3.7823e-06   4.7368e-08
   5.9800e+02   3.7796e-06   4.7266e-08
   5.9900e+02   3.7769e-06   4.7165e-08
   6.0000e+02   3.7742e-06   4.7064e-08
   6.0100e+02   3.7715e-06   4.6963e-08
   6.0200e+02   3.7689e-06   4.6863e-08
   6.0300e+02   3.7663e-06   4.6763e-08
   6.0400e+02   3.7636e-06   4.6664e-08
   6.0500e+02   3.7610e-06   4.6565e-08
   6.0600e+02   3.7584e-06   4.6466e-08
   6.0700e+02   3.7558e-06   4.6368e-08
   6.0800e+02   3.7533e-06   4.6270e-08
   6.0900e+02   3.7507e-06   4.6173e-08
   6.1000e+02   3.7481e-06   4.6076e-08
   6.1100e+02   3.7456e-06   4.5980e-08
   6.1200e+02   3.7431e-06   4.5884e-08
   6.1300e+02   3.7406e-06   4.5788e-08
   6.1400e+02   3.7381e-06   4.5693e-08
   6.1500e+02   3.7356e-06   4.5598e-08
   6.1600e+02   3.7331e-06   4.5503e-08
   6.1700e+02   3.7306e-06   4.5409e-08
   6.1800e+02   3.7282e-06   4.5316e-08
   6.1900e+02   3.7258e-06   4.5223e-08
   6.2000e+02   3.7233e-06   4.5130e-08
   6.2100e+02   3.7209e-06   4.5038e-08
   6.2200e+02   3.7185e-06   4.4946e-08
   6.2300e+02   3.7162e-06   4.4854e-08
   6.2400e+02   3.7138e-06   4.4763e-08
   6.2500e+02   3.7115e-06   4.4673e-08
   6.2600e+02   3.7091e-06   4.4583e-08
   6.2700e+02   3.7068e-06   4.4493e-08
   6.2800e+02   3.7045e-06   4.4404e-08
   6.2900e+02   3.7022e-06   4.4315e-08
   6.3000e+02   3.6999e-06   4.4226e-08
   6.3100e+02   3.6977e-06   4.4138e-08
   6.3200e+02   3.6954e-06   4.4051e-08
   6.3300e+02   3.6932e-06   4.3964e-08
   6.3400e+02   3.6910e-06   4.3877e-08
   6.3500e+02   3.6888e-06   4.3791e-08
   6.3600e+02   3.6866e-06   4.3705e-08
   6.3700e+02   3.6844e-06   4.3619e-08
   6.3800e+02   3.6822e-06   4.3534e-08
   6.3900e+02   3.6801e-06   4.3449e-08
   6.4000e+02   3.6779e-06   4.3365e-08
   6.4100e+02   3.6758e-06   4.3281e-08
   6.4200e+02   3.6737e-06   4.3198e-08
   6.4300e+02   3.6716e-06   4.3115e-08
   6.4400e+02   3.6695e-06   4.3032e-08
   6.4500e+02   3.6674e-06   4.2949e-08
   6.4600e+02   3.6653e-06   4.2867e-08
   6.4700e+02   3.6633e-06   4.2786e-08
   6.4800e+02   3.6612e-06   4.2705e-08
   6.4900e+02   3.6592e-06   4.2624e-08
   6.5000e+02   3.6571e-06   4.2543e-08
   6.5100e+02   3.6551e-06   4.2463e-08
   6.5200e+02   3.6531e-06   4.2383e-08
   6.5300e+02   3.6511e-06   4.2304e-08
   6.5400e+02   3.6492e-06   4.2225e-08
   6.5500e+02   3.6472e-06   4.2146e-08
   6.5600e+02   3.6452e-06   4.2068e-08
   6.5700e+02   3.6433e-06   4.1990e-08
   6.5800e+02   3.6413e-06   4.1912e-08
   6.5900e+02   3.6394e-06   4.1835e-08
   6.6000e+02   3.6375e-06   4.1758e-08
   6.6100e+02   3.6355e-06   4.1681e-08
   6.6200e+02   3.6336e-06   4.1605e-08
   6.6300e+02   3.6317e-06   4.1529e-08
   6.6400e+02   3.6298e-06   4.1453e-08
   6.6500e+02   3.6279e-06   4.1378e-08
   6.6600e+02   3.6261e-06   4.1303e-08
   6.6700e+02   3.6242e-06   4.1228e-08
   6.6800e+02   3.6223e-06   4.1154e-08
   6.6900e+02   3.6205e-06   4.1080e-08
   6.7000e+02   3.6186e-06   4.1006e-08
   6.7100e+02   3.6168e-06   4.0933e-08
   6.7200e+02   3.6150e-06   4.0860e-08
   6.7300e+02   3.6132e-06   4.0787e-08
   6.7400e+02   3.6113e-06   4.0714e-08
   6.7500e+02   3.6095e-06   4.0642e-08
   6.7600e+02   3.6077e-06   4.0570e-08
   6.7700e+02   3.6059e-06   4.0498e-08
   6.7800e+02   3.6041e-06   4.0427e-08
   6.7900e+02   3.6023e-06   4.0355e-08
   6.8000e+02   3.6006e-06   4.0284e-08
   6.8100e+02   3.5988e-06   4.0214e-08
   6.8200e+02   3.5970e-06   4.0144e-08
   6.8300e+02   3.5952e-06   4.0073e-08
   6.8400e+02   3.5935e-06   4.0004e-08
   6.8500e+02   3.5917e-06   3.9934e-08
   6.8600e+02   3.5900e-06   3.9865e-08
   6.8700e+02   3.5882e-06   3.9796e-08
   6.8800e+02   3.5865e-06   3.9727e-08
   6.8900e+02   3.5848e-06   3.9659e-08
   6.9000e+02   3.5831e-06   3.9590e-08
   6.9100e+02   3.5813e-06   3.9523e-08
   6.9200e+02   3.5796e-06   3.9455e-08
   6.9300e+02   3.5779e-06   3.9387e-08
   6.9400e+02   3.5762e-06   3.9320e-08
   6.9500e+02   3.5745e-06   3.9253e-08
   6.9600e+02   3.5728e-06   3.9187e-08
   6.9700e+02   3.5711e-06   3.9120e-08
   6.9800e+02   3.5695e-06   3.9054e-08
   6.9900e+02   3.5678e-06   3.8988e-08
   7.0000e+02   3.5661e-06   3.8923e-08
   7.0100e+02   3.5645e-06   3.8857e-08
   7.0200e+02   3.5628e-06   3.8792e-08
   7.0300e+02   3.5612e-06   3.8727e-08
   7.0400e+02   3.5595e-06   3.8662e-08
   7.0500e+02   3.5579e-06   3.8598e-08
   7.0600e+02   3.5563e-06   3.8534e-08
   7.0700e+02   3.5546e-06   3.8470e-08
   7.0800e+02   3.5530e-06   3.8406e-08
   7.0900e+02   3.5514e-06   3.8343e-08
   7.1000e+02   3.5498e-06   3.8279e-08
   7.1100e+02   3.5482e-06   3.8216e-08
   7.1200e+02   3.5466e-06   3.8154e-08
   7.1300e+02   3.5450e-06   3.8091e-08
   7.1400e+02   3.5434e-06   3.8029e-08
   7.1500e+02   3.5418e-06   3.7967e-08
   7.1600e+02   3.5402e-06   3.7905e-08
   7.1700e+02   3.5387e-06   3.7843e-08
   7.1800e+02   3.5371e-06   3.7782e-08
   7.1900e+02   3.5356e-06   3.7720e-08
   7.2000e+02   3.5340e-06   3.7659e-08
   7.2100e+02   3.5325e-06   3.7599e-08
   7.2200e+02   3.5309e-06   3.7538e-08
   7.2300e+02   3.5294e-06   3.7478e-08
   7.2400e+02   3.5279e-06   3.7417e-08
   7.2500e+02   3.5263e-06   3.7358e-08
   7.2600e+02   3.5248e-06   3.7298e-08
   7.2700e+02   3.5233e-06   3.7238e-08
   7.2800e+02   3.5218e-06   3.7179e-08
   7.2900e+02   3.5203e-06   3.7120e-08
   7.3000e+02   3.5188e-06   3.7061e-08
   7.3100e+02   3.5173e-06   3.7002e-08
   7.3200e+02   3.5158e-06   3.6944e-08
   7.3300e+02   3.5143e-06   3.6886e-08
   7.3400e+02   3.5129e-06   3.6827e-08
   7.3500e+02   3.5114e-06   3.6770e-08
   7.3600e+02   3.5099e-06   3.6712e-08
   7.3700e+02   3.5085e-06   3.6654e-08
   7.3800e+02   3.5070e-06   3.6597e-08
   7.3900e+02   3.5056e-06   3.6540e-08
   7.4000e+02   3.5041e-06   3.6483e-08
   7.4100e+02   3.5027e-06   3.6426e-08
   7.4200e+02   3.5013e-06   3.6370e-08
   7.4300e+02   3.4999e-06   3.6314e-08
   7.4400e+02   3.4984e-06   3.6257e-08
   7.4500e+02   3.4970e-06   3.6202e-08
   7.4600e+02   3.4956e-06   3.6146e-08
   7.4700e+02   3.4942e-06   3.6090e-08
   7.4800e+02   3.4928e-06   3.6035e-08
   7.4900e+02   3.4914e-06   3.5980e-08
   7.5000e+02   3.4901e-06   3.5925e-08
   7.5100e+02   3.4887e-06   3.5870e-08
   7.5200e+02   3.4873e-06   3.5816e-08
   7.5300e+02   3.4859e-06   3.5761e-08
   7.5400e+02   3.4846e-06   3.5707e-08
   7.5500e+02   3.4832e-06   3.5653e-08
   7.5600e+02   3.4819e-06   3.5599e-08
   7.5700e+02   3.4805e-06   3.5546e-08
   7.5800e+02   3.4792e-06   3.5492e-08
   7.5900e+02   3.4778e-06   3.5439e-08
   7.6000e+02   3.4765e-06   3.5386e-08
   7.6100e+02   3.4752e-06   3.5333e-08
   7.6200e+02   3.4739e-06   3.5280e-08
   7.6300e+02   3.4725e-06   3.5228e-08
   7.6400e+02   3.4712e-06   3.5175e-08
   7.6500e+02   3.4699e-06   3.5123e-08
   7.6600e+02   3.4686e-06   3.5071e-08
   7.6700e+02   3.4673e-06   3.5020e-08
   7.6800e+02   3.4660e-06   3.4968e-08
   7.6900e+02   3.4648e-06   3.4917e-08
   7.7000e+02   3.4635e-06   3.4865e-08
   7.7100e+02   3.4622e-06   3.4814e-08
   7.7200e+02   3.4609e-06   3.4763e-08
   7.7300e+02   3.4597e-06   3.4713e-08
   7.7400e+02   3.4584e-06   3.4662e-08
   7.7500e+02   3.4571e-06   3.4612e-08
   7.7600e+02   3.4559e-06   3.4562e-08
   7.7700e+02   3.4547e-06   3.4512e-08
   7.7800e+02   3.4534e-06   3.4462e-08
   7.7900e+02   3.4522e-06   3.4412e-08
   7.8000e+02   3.4510e-06   3.4363e-08
   7.8100e+02   3.4497e-06   3.4314e-08
   7.8200e+02   3.4485e-06   3.4265e-08
   7.8300e+02   3.4473e-06   3.4216e-08
   7.8400e+02   3.4461e-06   3.4167e-08
   7.8500e+02   3.4449e-06   3.4118e-08
   7.8600e+02   3.4437e-06   3.4070e-08
   7.8700e+02   3.4425e-06   3.4022e-08
   7.8800e+02   3.4413e-06   3.3974e-08
   7.8900e+02   3.4401e-06   3.3926e-08
   7.9000e+02   3.4389e-06   3.3878e-08
   7.9100e+02   3.4378e-06   3.3831e-08
   7.9200e+02   3.4366e-06   3.3783e-08
   7.9300e+02   3.4354e-06   3.3736e-08
   7.9400e+02   3.4343e-06   3.3689e-08
   7.9500e+02   3.4331e-06   3.3642e-08
   7.9600e+02   3.4320e-06   3.3596e-08
   7.9700e+02   3.4308e-06   3.3549e-08
   7.9800e+02   3.4297e-06   3.3503e-08
   7.9900e+02   3.4285e-06   3.3457e-08
   8.0000e+02   3.4274e-06   3.3411e-08
   8.0100e+02   3.4263e-06   3.3365e-08
   8.0200e+02   3.4252e-06   3.3319e-08
   8.0300e+02   3.4240e-06   3.3273e-08
   8.0400e+02   3.4229e-06   3.3228e-08
   8.0500e+02   3.4218e-06   3.3183e-08
   8.0600e+02   3.4207e-06   3.3138e-08
   8.0700e+02   3.4196e-06   3.3093e-08
   8.0800e+02   3.4185e-06   3.3048e-08
   8.0900e+02   3.4174e-06   3.3003e-08
   8.1000e+02   3.4163e-06   3.2959e-08
   8.1100e+02   3.4152e-06   3.2915e-08
   8.1200e+02   3.4142e-06   3.2871e-08
   8.1300e+02   3.4131e-06   3.2827e-08
   8.1400e+02   3.4120e-06   3.2783e-08
   8.1500e+02   3.4109e-06   3.2739e-08
   8.1600e+02   3.4099e-06   3.2695e-08
   8.1700e+02   3.4088e-06   3.2652e-08
   8.1800e+02   3.4078e-06   3.2609e-08
   8.1900e+02   3.4067e-06   3.2566e-08
   8.2000e+02   3.4057e-06   3.2523e-08
   8.2100e+02   3.4046e-06   3.2480e-08
   8.2200e+02   3.4036e-06   3.2437e-08
   8.2300e+02   3.4025e-06   3.2395e-08
   8.2400e+02   3.4015e-06   3.2352e-08
   8.2500e+02   3.4005e-06   3.2310e-08
   8.2600e+02   3.3995e-06   3.2268e-08
   8.2700e+02   3.3984e-06   3.2226e-08
   8.2800e+02   3.3974e-06   3.2184e-08
   8.2900e+02   3.3964e-06   3.2142e-08
   8.3000e+02   3.3954e-06   3.2101e-08
   8.3100e+02   3.3944e-06   3.2059e-08
   8.3200e+02   3.3934e-06   3.2018e-08
   8.3300e+02   3.3924e-06   3.1977e-08
   8.3400e+02   3.3914e-06   3.1936e-08
   8.3500e+02   3.3904e-06   3.1895e-08
   8.3600e+02   3.3894e-06   3.1854e-08
   8.3700e+02   3.3884e-06   3.1813e-08
   8.3800e+02   3.3874e-06   3.1773e-08
   8.3900e+02   3.3864e-06   3.1732e-08
   8.4000e+02   3.3854e-06   3.1692e-08
   8.4100e+02   3.3845e-06   3.1652e-08
   8.4200e+02   3.3835e-06   3.1612e-08
   8.4300e+02   3.3825e-06   3.1572e-08
   8.4400e+02   3.3816e-06   3.1532e-08
   8.4500e+02   3.3806e-06   3.1492e-08
   8.4600e+02   3.3796e-06   3.1453e-08
   8.4700e+02   3.3787e-06   3.1413e-08
   8.4800e+02   3.3777e-06   3.1374e-08
   8.4900e+02   3.3768e-06   3.1335e-08
   8.5000e+02   3.3758e-06   3.1295e-08
   8.5100e+02   3.3749e-06   3.1256e-08
   8.5200e+02   3.3739e-06   3.1218e-08
   8.5300e+02   3.3730e-06   3.1179e-08
   8.5400e+02   3.3721e-06   3.1140e-08
   8.5500e+02   3.3711e-06   3.1102e-08
   8.5600e+02   3.3702e-06   3.1063e-08
   8.5700e+02   3.3693e-06   3.1025e-08
   8.5800e+02   3.3683e-06   3.0987e-08
   8.5900e+02   3.3674e-06   3.0949e-08
   8.6000e+02   3.3665e-06   3.0911e-08
   8.6100e+02   3.3656e-06   3.0873e-08
   8.6200e+02   3.3646e-06   3.0835e-08
   8.6300e+02   3.3637e-06   3.0797e-08
   8.6400e+02   3.3628e-06   3.0760e-08
   8.6500e+02   3.3619e-06   3.0722e-08
   8.6600e+02   3.3610e-06   3.0685e-08
   8.6700e+02   3.3601e-06   3.0648e-08
   8.6800e+02   3.3592e-06   3.0610e-08
   8.6900e+02   3.3583e-06   3.0573e-08
   8.7000e+02   3.3574e-06   3.0537e-08
   8.7100e+02   3.3565e-06   3.0500e-08
   8.7200e+02   3.3556e-06   3.0463e-08
   8.7300e+02   3.3547e-06   3.0426e-08
   8.7400e+02   3.3538e-06   3.0390e-08
   8.7500e+02   3.3529e-06   3.0354e-08
   8.7600e+02   3.3521e-06   3.0317e-08
   8.7700e+02   3.3512e-06   3.0281e-08
   8.7800e+02   3.3503e-06   3.0245e-08
   8.7900e+02   3.3494e-06   3.0209e-08
   8.8000e+02   3.3486e-06   3.0173e-08
   8.8100e+02   3.3477e-06   3.0137e-08
   8.8200e+02   3.3468e-06   3.0102e-08
   8.8300e+02   3.3460e-06   3.0066e-08
   8.8400e+02   3.3451e-06   3.0031e-08
   8.8500e+02   3.3443e-06   2.9995e-08
   8.8600e+02   3.3434e-06   2.9960e-08
   8.8700e+02   3.3426e-06   2.9925e-08
   8.8800e+02   3.3417e-06   2.9890e-08
   8.8900e+02   3.3409e-06   2.9855e-08
   8.9000e+02   3.3400e-06   2.9820e-08
   8.9100e+02   3.3392e-06   2.9785e-08
   8.9200e+02   3.3383e-06   2.9751e-08
   8.9300e+02   3.3375e-06   2.9716e-08
   8.9400e+02   3.3367e-06   2.9682e-08
   8.9500e+02   3.3358e-06   2.9647e-08
   8.9600e+02   3.3350e-06   2.9613e-08
   8.9700e+02   3.3342e-06   2.9579e-08
   8.9800e+02   3.3334e-06   2.9545e-08
   8.9900e+02   3.3325e-06   2.9511e-08
   9.0000e+02   3.3317e-06   2.9477e-08
   9.0100e+02   3.3309e-06   2.9443e-08
   9.0200e+02   3.3301e-06   2.9409e-08
   9.0300e+02   3.3293e-06   2.9376e-08
   9.0400e+02   3.3285e-06   2.9342e-08
   9.0500e+02   3.3277e-06   2.9309e-08
   9.0600e+02   3.3269e-06   2.9276e-08
   9.0700e+02   3.3261e-06   2.9242e-08
   9.0800e+02   3.3253e-06   2.9209e-08
   9.0900e+02   3.3245e-06   2.9176e-08
   9.1000e+02   3.3237e-06   2.9143e-08
   9.1100e+02   3.3229e-06   2.9111e-08
   9.1200e+02   3.3221e-06   2.9078e-08
   9.1300e+02   3.3214e-06   2.9045e-08
   9.1400e+02   3.3206e-06   2.9013e-08
   9.1500e+02   3.3198e-06   2.8980e-08
   9.1600e+02   3.3190e-06   2.8948e-08
   9.1700e+02   3.3182e-06   2.8915e-08
   9.1800e+02   3.3175e-06   2.8883e-08
   9.1900e+02   3.3167e-06   2.8851e-08
   9.2000e+02   3.3159e-06   2.8819e-08
   9.2100e+02   3.3152e-06   2.8787e-08
   9.2200e+02   3.3144e-06   2.8755e-08
   9.2300e+02   3.3137e-06   2.8724e-08
   9.2400e+02   3.3129e-06   2.8692e-08
   9.2500e+02   3.3122e-06   2.8660e-08
   9.2600e+02   3.3114e-06   2.8629e-08
   9.2700e+02   3.3107e-06   2.8598e-08
   9.2800e+02   3.3099e-06   2.8566e-08
   9.2900e+02   3.3092e-06   2.8535e-08
   9.3000e+02   3.3085e-06   2.8504e-08
   9.3100e+02   3.3077e-06   2.8473e-08
   9.3200e+02   3.3070e-06   2.8442e-08
   9.3300e+02   3.3063e-06   2.8411e-08
   9.3400e+02   3.3055e-06   2.8380e-08
   9.3500e+02   3.3048e-06   2.8350e-08
   9.3600e+02   3.3041e-06   2.8319e-08
   9.3700e+02   3.3034e-06   2.8288e-08
   9.3800e+02   3.3026e-06   2.8258e-08
   9.3900e+02   3.3019e-06   2.8228e-08
   9.4000e+02   3.3012e-06   2.8197e-08
   9.4100e+02   3.3005e-06   2.8167e-08
   9.4200e+02   3.2998e-06   2.8137e-08
   9.4300e+02   3.2991e-06   2.8107e-08
   9.4400e+02   3.2984e-06   2.8077e-08
   9.4500e+02   3.2977e-06   2.8047e-08
   9.4600e+02   3.2970e-06   2.8018e-08
   9.4700e+02   3.2963e-06   2.7988e-08
   9.4800e+02   3.2956e-06   2.7958e-08
   9.4900e+02   3.2949e-06   2.7929e-08
   9.5000e+02   3.2942e-06   2.7900e-08
   9.5100e+02   3.2936e-06   2.7870e-08
   9.5200e+02   3.2929e-06   2.7841e-08
   9.5300e+02   3.2922e-06   2.7812e-08
   9.5400e+02   3.2915e-06   2.7783e-08
   9.5500e+02   3.2908e-06   2.7754e-08
   9.5600e+02   3.2902e-06   2.7725e-08
   9.5700e+02   3.2895e-06   2.7696e-08
   9.5800e+02   3.2888e-06   2.7667e-08
   9.5900e+02   3.2882e-06   2.7639e-08
   9.6000e+02   3.2875e-06   2.7610e-08
   9.6100e+02   3.2868e-06   2.7582e-08
   9.6200e+02   3.2862e-06   2.7553e-08
   9.6300e+02   3.2855e-06   2.7525e-08
   9.6400e+02   3.2849e-06   2.7497e-08
   9.6500e+02   3.2842e-06   2.7469e-08
   9.6600e+02   3.2836e-06   2.7441e-08
   9.6700e+02   3.2829e-06   2.7413e-08
   9.6800e+02   3.2823e-06   2.7385e-08
   9.6900e+02   3.2816e-06   2.7357e-08
   9.7000e+02   3.2810e-06   2.7329e-08
   9.7100e+02   3.2804e-06   2.7302e-08
   9.7200e+02   3.2797e-06   2.7274e-08
   9.7300e+02   3.2791e-06   2.7247e-08
   9.7400e+02   3.2785e-06   2.7219e-08
   9.7500e+02   3.2779e-06   2.7192e-08
   9.7600e+02   3.2772e-06   2.7165e-08
   9.7700e+02   3.2766e-06   2.7137e-08
   9.7800e+02   3.2760e-06   2.7110e-08
   9.7900e+02   3.2754e-06   2.7083e-08
   9.8000e+02   3.2748e-06   2.7056e-08
   9.8100e+02   3.2741e-06   2.7030e-08
   9.8200e+02   3.2735e-06   2.7003e-08
   9.8300e+02   3.2729e-06   2.6976e-08
   9.8400e+02   3.2723e-06   2.6950e-08
   9.8500e+02   3.2717e-06   2.6923e-08
   9.8600e+02   3.2711e-06   2.6897e-08
   9.8700e+02   3.2705e-06   2.6870e-08
   9.8800e+02   3.2699e-06   2.6844e-08
   9.8900e+02   3.2693e-06   2.6818e-08
   9.9000e+02   3.2687e-06   2.6792e-08
   9.9100e+02   3.2681e-06   2.6766e-08
   9.9200e+02   3.2676e-06   2.6740e-08
   9.9300e+02   3.2670e-06   2.6714e-08
   9.9400e+02   3.2664e-06   2.6688e-08
   9.9500e+02   3.2658e-06   2.6662e-08
   9.9600e+02   3.2652e-06   2.6637e-08
   9.9700e+02   3.2646e-06   2.6611e-08
   9.9800e+02   3.2641e-06   2.6586e-08
   9.9900e+02   3.2635e-06   2.6560e-08
   1.0000e+03   3.2629e-06   2.6535e-08
   1.0010e+03   3.2624e-06   2.6510e-08
   1.0020e+03   3.2618e-06   2.6484e-08
   1.0030e+03   3.2612e-06   2.6459e-08
   1.0040e+03   3.2607e-06   2.6434e-08
   1.0050e+03   3.2601e-06   2.6409e-08
   1.0060e+03   3.2596e-06   2.6384e-08
   1.0070e+03   3.2590e-06   2.6360e-08
   1.0080e+03   3.2585e-06   2.6335e-08
   1.0090e+03   3.2579e-06   2.6310e-08
   1.0100e+03   3.2574e-06   2.6286e-08
   1.0110e+03   3.2568e-06   2.6261e-08
   1.0120e+03   3.2563e-06   2.6237e-08
   1.0130e+03   3.2557e-06   2.6212e-08
   1.0140e+03   3.2552e-06   2.6188e-08
   1.0150e+03   3.2547e-06   2.6164e-08
   1.0160e+03   3.2541e-06   2.6140e-08
   1.0170e+03   3.2536e-06   2.6116e-08
   1.0180e+03   3.2531e-06   2.6092e-08
   1.0190e+03   3.2525e-06   2.6068e-08
   1.0200e+03   3.2520e-06   2.6044e-08
   1.0210e+03   3.2515e-06   2.6020e-08
   1.0220e+03   3.2510e-06   2.5996e-08
   1.0230e+03   3.2504e-06   2.5973e-08
   1.0240e+03   3.2499e-06   2.5949e-08
   1.0250e+03   3.2494e-06   2.5926e-08
   1.0260e+03   3.2489e-06   2.5902e-08
   1.0270e+03   3.2484e-06   2.5879e-08
   1.0280e+03   3.2479e-06   2.5856e-08
   1.0290e+03   3.2474e-06   2.5832e-08
   1.0300e+03   3.2469e-06   2.5809e-08
   1.0310e+03   3.2463e-06   2.5786e-08
   1.0320e+03   3.2458e-06   2.5763e-08
   1.0330e+03   3.2453e-06   2.5740e-08
   1.0340e+03   3.2449e-06   2.5717e-08
   1.0350e+03   3.2444e-06   2.5695e-08
   1.0360e+03   3.2439e-06   2.5672e-08
   1.0370e+03   3.2434e-06   2.5649e-08
   1.0380e+03   3.2429e-06   2.5627e-08
   1.0390e+03   3.2424e-06   2.5604e-08
   1.0400e+03   3.2419e-06   2.5582e-08
   1.0410e+03   3.2414e-06   2.5559e-08
   1.0420e+03   3.2410e-06   2.5537e-08
   1.0430e+03   3.2405e-06   2.5515e-08
   1.0440e+03   3.2400e-06   2.5493e-08
   1.0450e+03   3.2395e-06   2.5471e-08
   1.0460e+03   3.2391e-06   2.5449e-08
   1.0470e+03   3.2386e-06   2.5427e-08
   1.0480e+03   3.2381e-06   2.5405e-08
   1.0490e+03   3.2376e-06   2.5383e-08
   1.0500e+03   3.2372e-06   2.5361e-08
   1.0510e+03   3.2367e-06   2.5339e-08
   1.0520e+03   3.2363e-06   2.5318e-08
   1.0530e+03   3.2358e-06   2.5296e-08
   1.0540e+03   3.2354e-06   2.5275e-08
   1.0550e+03   3.2349e-06   2.5253e-08
   1.0560e+03   3.2344e-06   2.5232e-08
   1.0570e+03   3.2340e-06   2.5211e-08
   1.0580e+03   3.2335e-06   2.5189e-08
   1.0590e+03   3.2331e-06   2.5168e-08
   1.0600e+03   3.2327e-06   2.5147e-08
   1.0610e+03   3.2322e-06   2.5126e-08
   1.0620e+03   3.2318e-06   2.5105e-08
   1.0630e+03   3.2313e-06   2.5084e-08
   1.0640e+03   3.2309e-06   2.5063e-08
   1.0650e+03   3.2305e-06   2.5042e-08
   1.0660e+03   3.2300e-06   2.5022e-08
   1.0670e+03   3.2296e-06   2.5001e-08
   1.0680e+03   3.2292e-06   2.4980e-08
   1.0690e+03   3.2288e-06   2.4960e-08
   1.0700e+03   3.2283e-06   2.4939e-08
   1.0710e+03   3.2279e-06   2.4919e-08
   1.0720e+03   3.2275e-06   2.4898e-08
   1.0730e+03   3.2271e-06   2.4878e-08
   1.0740e+03   3.2267e-06   2.4858e-08
   1.0750e+03   3.2262e-06   2.4838e-08
   1.0760e+03   3.2258e-06   2.4818e-08
   1.0770e+03   3.2254e-06   2.4797e-08
   1.0780e+03   3.2250e-06   2.4777e-08
   1.0790e+03   3.2246e-06   2.4757e-08
   1.0800e+03   3.2242e-06   2.4738e-08
   1.0810e+03   3.2238e-06   2.4718e-08
   1.0820e+03   3.2234e-06   2.4698e-08
   1.0830e+03   3.2230e-06   2.4678e-08
   1.0840e+03   3.2226e-06   2.4659e-08
   1.0850e+03   3.2222e-06   2.4639e-08
   1.0860e+03   3.2218e-06   2.4619e-08
   1.0870e+03   3.2214e-06   2.4600e-08
   1.0880e+03   3.2210e-06   2.4581e-08
   1.0890e+03   3.2206e-06   2.4561e-08
   1.0900e+03   3.2203e-06   2.4542e-08
   1.0910e+03   3.2199e-06   2.4523e-08
   1.0920e+03   3.2195e-06   2.4503e-08
   1.0930e+03   3.2191e-06   2.4484e-08
   1.0940e+03   3.2187e-06   2.4465e-08
   1.0950e+03   3.2183e-06   2.4446e-08
   1.0960e+03   3.2180e-06   2.4427e-08
   1.0970e+03   3.2176e-06   2.4408e-08
   1.0980e+03   3.2172e-06   2.4389e-08
   1.0990e+03   3.2169e-06   2.4370e-08
   1.1000e+03   3.2165e-06   2.4352e-08
